VendorID,ProductID,VendorName,ProductName,Classification,Notes
1608,0215,Inside Out Networks [hex],Edgeport/1,Known,
1608,0216,Inside Out Networks [hex],EPOS/44,Known,
1608,0217,Inside Out Networks [hex],Edgeport/42,Known,
1608,0240,Inside Out Networks [hex],Edgeport/1,Known,
1608,0241,Inside Out Networks [hex],Edgeport/1i,Known,
1608,0242,Inside Out Networks [hex],Edgeport/4s,Known,
1608,0243,Inside Out Networks [hex],Edgeport/8s,Known,
1608,0244,Inside Out Networks [hex],Edgeport/8,Known,
1608,0245,Inside Out Networks [hex],Edgeport/22c,Known,
1608,0301,Inside Out Networks [hex],Watchport/P,Known,
1608,0302,Inside Out Networks [hex],Watchport/M,Known,
1608,0303,Inside Out Networks [hex],Watchport/W,Known,
1608,0304,Inside Out Networks [hex],Watchport/T,Known,
1608,0305,Inside Out Networks [hex],Watchport/H,Known,
1608,0306,Inside Out Networks [hex],Watchport/E,Known,
1608,0307,Inside Out Networks [hex],Watchport/L,Known,
1608,0308,Inside Out Networks [hex],Watchport/R,Known,
1608,0309,Inside Out Networks [hex],Watchport/A,Known,
1608,0310,Inside Out Networks [hex],Watchport/Tc,Known,
1608,0311,Inside Out Networks [hex],Watchport/Hc,Known,
1608,1403,Inside Out Networks [hex],MultiTech Systems MT4X56 Modem,Known,
1608,000C,Inside Out Networks [hex],Edgeport/421,Known,
1608,000D,Inside Out Networks [hex],Edgeport/21,Known,
1608,000E,Inside Out Networks [hex],Edgeport/4,Known,
1608,000F,Inside Out Networks [hex],Edgeport/8,Known,
1608,001A,Inside Out Networks [hex],Edgeport/2+2i,Known,
1608,010C,Inside Out Networks [hex],Edgeport/421,Known,
1608,010D,Inside Out Networks [hex],Edgeport/21,Known,
1608,020C,Inside Out Networks [hex],Edgeport/421,Known,
1608,020D,Inside Out Networks [hex],Edgeport/21,Known,
1608,020E,Inside Out Networks [hex],Edgeport/4,Known,
1608,020F,Inside Out Networks [hex],Edgeport/8,Known,
1608,021A,Inside Out Networks [hex],Edgeport/2+2i,Known,
1608,021B,Inside Out Networks [hex],Edgeport/2c,Known,
1608,021C,Inside Out Networks [hex],Edgeport/221c,Known,
1608,021D,Inside Out Networks [hex],Edgeport/22c,Known,
1608,021E,Inside Out Networks [hex],Edgeport/21c,Known,
1608,021F,Inside Out Networks [hex],Edgeport/62,Known,
1608,030A,Inside Out Networks [hex],Watchport/D,Known,
1608,030B,Inside Out Networks [hex],Watchport/D,Known,
1608,030C,Inside Out Networks [hex],Power Management Port,Known,
1608,030E,Inside Out Networks [hex],Power Management Port,Known,
1608,030F,Inside Out Networks [hex],Watchport/G,Known,
1608,1A17,Inside Out Networks [hex],Agilent Technologies (E6473),Known,
1614,,Amoi Electronics,,,
1614,0404,Amoi Electronics,WMA9109 UMTS Phone,Known,
1614,0600,Amoi Electronics,Vodafone VDA GPS / Toschiba Protege G710,Known,
1614,0804,Amoi Electronics,WP-S1 Phone,Known,
1617,,Sony Corp.,,,
1617,2002,Sony Corp.,NVX-P1 Personal Navigation System,Known,
1619,,"L & K Precision Technology Co., Ltd.",,,
1621,,Wionics Research,,,
1628,,"Stonestreet One, Inc.",,,
1630,,"2Wire, Inc.",,,
1630,0005,"2Wire, Inc.",802.11g Wireless Adapter [Intersil ISL3886],Known,
1630,0011,"2Wire, Inc.",PC Port 10 Mps Adapter,Known,
1630,FF81,"2Wire, Inc.",802.11b Wireless Adapter [Lucent/Agere Hermes I],Known,
1631,,Good Way Technology,,,
1631,6200,Good Way Technology,GWUSB2E,Known,
1631,C019,Good Way Technology,RT2573,Known,
1633,,AIM GmbH,,,
1633,4510,AIM GmbH,ASC1553,Known,
1633,4520,AIM GmbH,ASC429,Known,
1633,4560,AIM GmbH,ASC-FDX,Known,
1645,,Entrega [hex],,,
1645,0001,Entrega [hex],1S Serial Port,Known,
1645,0002,Entrega [hex],2S Serial Port,Known,
1645,0003,Entrega [hex],1S25 Serial Port,Known,
1645,0004,Entrega [hex],4S Serial Port,Known,
1645,0005,Entrega [hex],E45 Ethernet [klsi],Known,
1645,0006,Entrega [hex],Parallel Port,Known,
1645,0007,Entrega [hex],U1-SC25 SCSI,Known,
1645,0008,Entrega [hex],Ethernet,Known,
1645,0016,Entrega [hex],Bi-directional to Parallel Printer Converter,Known,
1645,0080,Entrega [hex],1 port to Serial Converter,Known,
1645,0081,Entrega [hex],1 port to Serial Converter,Known,
1645,0093,Entrega [hex],1S9 Serial Port,Known,
1645,8000,Entrega [hex],EZ-USB,Known,
1645,8001,Entrega [hex],1 port to Serial,Known,
1645,8002,Entrega [hex],2x Serial Port,Known,
1645,8003,Entrega [hex],1 port to Serial,Known,
1645,8004,Entrega [hex],2U4S serial/usb hub,Known,
1645,8005,Entrega [hex],Ethernet,Known,
1645,8080,Entrega [hex],1 port to Serial,Known,
1645,8081,Entrega [hex],1 port to Serial,Known,
1645,8093,Entrega [hex],PortGear Serial Port,Known,
1649,,SofTec Microsystems,,,
1649,0102,SofTec Microsystems,uDART In-Circuit Debugger,Known,
1649,0200,SofTec Microsystems,SpYder USBSPYDER08,Known,
1657,,Struck Innovative Systeme GmbH,,,
1657,3150,Struck Innovative Systeme GmbH,SIS3150 USB2.0 to VME interface,Known,
1660,,Creatix Polymedia GmbH,,,
1667,,GIGA-TMS INC.,,,
1667,0005,GIGA-TMS INC.,"PCR330A RFID Reader (125 kHz, keyboard emulation)",Known,
1668,,"Actiontec Electronics, Inc. [hex]",,,
1668,0009,"Actiontec Electronics, Inc. [hex]",Gateway,Known,
1668,0333,"Actiontec Electronics, Inc. [hex]",Modem,Known,
1668,0358,"Actiontec Electronics, Inc. [hex]",InternetPhoneWizard,Known,
1668,0405,"Actiontec Electronics, Inc. [hex]",Gateway,Known,
1668,0408,"Actiontec Electronics, Inc. [hex]",Prism2.5 802.11b Adapter,Known,
1668,0413,"Actiontec Electronics, Inc. [hex]",Gateway,Known,
1668,0421,"Actiontec Electronics, Inc. [hex]",Prism2.5 802.11b Adapter,Known,
1668,0441,"Actiontec Electronics, Inc. [hex]",IBM Integrated Bluetooth II,Known,
1668,0500,"Actiontec Electronics, Inc. [hex]",BTM200B BlueTooth Adapter,Known,
1668,1050,"Actiontec Electronics, Inc. [hex]",802UIG-1 802.11g Wireless Mini Adapter [Intersil ISL3887],Known,
1668,1200,"Actiontec Electronics, Inc. [hex]",802AIN Wireless N Network Adapter [Atheros AR9170+AR9101],Known,
1668,1441,"Actiontec Electronics, Inc. [hex]",IBM Integrated Bluetooth II,Known,
1668,2441,"Actiontec Electronics, Inc. [hex]",BMDC-2 IBM Bluetooth III w.56k,Known,
1668,3441,"Actiontec Electronics, Inc. [hex]",IBM Integrated Bluetooth III,Known,
1668,6010,"Actiontec Electronics, Inc. [hex]",Gateway,Known,
1668,6097,"Actiontec Electronics, Inc. [hex]",802.11b Wireless Adapter,Known,
1668,6106,"Actiontec Electronics, Inc. [hex]",802UI3(B) 802.11b Wireless Adapter [Intersil PRISM 3],Known,
1668,7605,"Actiontec Electronics, Inc. [hex]",UAT1 Wireless Ethernet Adapter,Known,
1669,,PiKRON Ltd. [hex],,,
1669,1001,PiKRON Ltd. [hex],uLan2USB Converter - PS1 protocol,Known,
1677,,"China Huada Integrated Circuit Design (Group) Co., Ltd. (CIDC Group)",,,
1677,0103,"China Huada Integrated Circuit Design (Group) Co., Ltd. (CIDC Group)",Token,Known,
1679,,Total Phase,,,
1679,2001,Total Phase,Beagle Protocol Analyzer,Known,
1679,2002,Total Phase,Cheetah SPI Host Adapter,Known,
1680,,Golden Bridge Electech Inc.,,,
1680,A332,Golden Bridge Electech Inc.,DVB-T Dongle [RTL2832U],Known,
1681,,"Prevo Technologies, Inc.",,,
1681,0001,"Prevo Technologies, Inc.",Tuner's Dashboard,Known,
1681,0002,"Prevo Technologies, Inc.",DocuBrain(R) Tubachron,Known,
1681,0003,"Prevo Technologies, Inc.",DocuBrain(R) I2C,Known,
1681,0004,"Prevo Technologies, Inc.",DocuBrain(R) WWVB Receiver,Known,
1681,0005,"Prevo Technologies, Inc.",DocuBrain(R) WWVB Transmitter,Known,
1682,,Maxwise Production Enterprise Ltd.,,,
1684,,Godspeed Computer Corp.,,,
1685,,Delock,,,
1685,0200,Delock,Infrared adapter,Known,
1686,,ZOOM Corporation,,,
1686,0045,ZOOM Corporation,Handy Recorder stereo mix,Known,
1686,01C0,ZOOM Corporation,Zoom Handy Recorder card reader,Known,
1686,01C5,ZOOM Corporation,Zoom Handy Recorder multi track,Known,
1686,03D5,ZOOM Corporation,LiveTrak L-12,Known,
1687,,Kingmax Digital Inc.,,,
1687,5289,Kingmax Digital Inc.,FlashDisk,Known,
1687,6211,Kingmax Digital Inc.,FlashDisk,Known,
1687,6213,Kingmax Digital Inc.,FlashDisk,Known,
1688,,Saab AB,,,
1689,,"Razer USA, Ltd",,,
1689,FD00,"Razer USA, Ltd",Onza Tournament Edition controller,Known,
1689,FD01,"Razer USA, Ltd",Onza Classic Edition,Known,
1689,FE00,"Razer USA, Ltd",Sabertooth Elite,Known,
1690,,Askey Computer Corp. [hex],,,
1690,0001,Askey Computer Corp. [hex],Arcaze Gamepad,Known,
1690,0101,Askey Computer Corp. [hex],Creative Modem Blaster DE5670,Known,
1690,0102,Askey Computer Corp. [hex],V1456 VQE-R2 Modem [conexant],Known,
1690,0103,Askey Computer Corp. [hex],1456 VQE-R3 Modem [conexant],Known,
1690,0104,Askey Computer Corp. [hex],HCF V90 Data Fax RTAD Modem,Known,
1690,0107,Askey Computer Corp. [hex],"HCF V.90 Data,Fax,RTAD Modem",Known,
1690,0109,Askey Computer Corp. [hex],MagicXpress V.90 Pocket Modem [conexant],Known,
1690,0203,Askey Computer Corp. [hex],Voyager ADSL Modem Loader,Known,
1690,0204,Askey Computer Corp. [hex],Voyager ADSL Modem,Known,
1690,0205,Askey Computer Corp. [hex],DSL Modem,Known,
1690,0206,Askey Computer Corp. [hex],GlobeSpan ADSL WAN Modem,Known,
1690,0208,Askey Computer Corp. [hex],DSL Modem,Known,
1690,0209,Askey Computer Corp. [hex],Voyager 100 ADSL Modem,Known,
1690,0211,Askey Computer Corp. [hex],Globespan Virata ADSL LAN Modem,Known,
1690,0212,Askey Computer Corp. [hex],DSL Modem,Known,
1690,0213,Askey Computer Corp. [hex],HM121d DSL Modem,Known,
1690,0214,Askey Computer Corp. [hex],HM121d DSL Modem,Known,
1690,0215,Askey Computer Corp. [hex],Voyager 105 ADSL Modem,Known,
1690,0701,Askey Computer Corp. [hex],WLAN,Known,
1690,0710,Askey Computer Corp. [hex],SMCWUSBT-G,Known,
1690,0711,Askey Computer Corp. [hex],SMCWUSBT-G (no firmware),Known,
1690,0712,Askey Computer Corp. [hex],AR5523,Known,
1690,0713,Askey Computer Corp. [hex],AR5523 (no firmware),Known,
1690,0715,Askey Computer Corp. [hex],Name: Voyager 1055 Laptop 802.11g Adapter [Broadcom 4320],Known,
1690,0722,Askey Computer Corp. [hex],RT2573,Known,
1690,0726,Askey Computer Corp. [hex],Wi-Fi Wireless LAN Adapter,Known,
1690,0740,Askey Computer Corp. [hex],802.11n Wireless LAN Card,Known,
1690,0901,Askey Computer Corp. [hex],Voyager 205 ADSL Router,Known,
1690,2000,Askey Computer Corp. [hex],naturaSign Pad Standard,Known,
1690,2001,Askey Computer Corp. [hex],naturaSign Pad Standard,Known,
1690,FE12,Askey Computer Corp. [hex],Bootloader,Known,
1696,,"Hitachi Video and Information System, Inc.",,,
1697,,"VTec Test, Inc.",,,
1702,,FDI-MATELEC,,,
1702,0002,FDI-MATELEC,Encodeur,Known,
1706,,"BlueView Technologies, Inc.",,,
1707,,ARTIMI,,,
1711,,Leica Microsystems,,,
1711,0101,Leica Microsystems,DFC-365FX camera,Known,
1711,3020,Leica Microsystems,IC80 HD Camera,Known,
1724,,Meyer Instruments (MIS),,,
1724,0115,Meyer Instruments (MIS),PAXcam5,Known,
1725,,Vitesse Semiconductor,,,
1726,,"Axesstel, Inc.",,,
1726,1000,"Axesstel, Inc.",wireless modem,Known,
1726,2000,"Axesstel, Inc.",wireless modem,Known,
1726,3000,"Axesstel, Inc.",wireless modem,Known,
1733,,"Cellink Technology Co., Ltd",,,
1733,0101,"Cellink Technology Co., Ltd",RF Wireless Optical Mouse OP-701,Known,
1736,,CANON IMAGING SYSTEM TECHNOLOGIES INC.,,,
1737,,802.11g Adapter [Linksys WUSB54GC v3],,,
1737,0039,802.11g Adapter [Linksys WUSB54GC v3],USB1000 Gigabit Notebook Adapter,Known,
1737,0070,802.11g Adapter [Linksys WUSB54GC v3],WUSB100 v1 RangePlus Wireless Network Adapter [Ralink RT2870],Known,
1737,0071,802.11g Adapter [Linksys WUSB54GC v3],WUSB600N v1 Dual-Band Wireless-N Network Adapter [Ralink RT2870],Known,
1737,0073,802.11g Adapter [Linksys WUSB54GC v3],WUSB54GC v2 802.11g Adapter [Realtek RTL8187B],Known,
1737,0075,802.11g Adapter [Linksys WUSB54GC v3],WUSB54GSC v2 802.11g Adapter [Broadcom 4326U],Known,
1737,0077,802.11g Adapter [Linksys WUSB54GC v3],WUSB54GC v3 802.11g Adapter [Ralink RT2070L],Known,
1737,0078,802.11g Adapter [Linksys WUSB54GC v3],WUSB100 v2 RangePlus Wireless Network Adapter [Ralink RT3070],Known,
1737,0079,802.11g Adapter [Linksys WUSB54GC v3],WUSB600N v2 Dual-Band Wireless-N Network Adapter [Ralink RT3572],Known,
1740,,Senao,,,
1740,0100,Senao,EUB1200AC AC1200 DB Wireless Adapter [Realtek RTL8812AU],Known,
1740,0600,Senao,EUB600v1 802.11abgn Wireless Adapter [Ralink RT3572],Known,
1740,0605,Senao,LevelOne WUA-0605 N_Max Wireless USB Adapter,Known,
1740,0615,Senao,LevelOne WUA-0615 N_Max Wireless USB Adapter,Known,
1740,1000,Senao,NUB-350 802.11g Wireless Adapter [Intersil ISL3887],Known,
1740,2000,Senao,NUB-8301 802.11bg,Known,
1740,3701,Senao,EUB-3701 EXT 802.11g Wireless Adapter [Ralink RT2571W],Known,
1740,9603,Senao,RTL8188S WLAN Adapter,Known,
1740,9701,Senao,EnGenius 802.11n Wireless USB Adapter,Known,
1740,9702,Senao,EnGenius 802.11n Wireless USB Adapter,Known,
1740,9703,Senao,EnGenius 802.11n Wireless USB Adapter,Known,
1740,9705,Senao,EnGenius 802.11n Wireless USB Adapter,Known,
1740,9706,Senao,EUB9706 802.11n Wireless Adapter [Ralink RT3072],Known,
1740,9801,Senao,EUB9801 802.11abgn Wireless Adapter [Ralink RT3572],Known,
1743,,General Atomics,,,
1748,,MQP Electronics,,,
1748,0101,MQP Electronics,Packet-Master USB12,Known,
1753,,GERTEC Telecomunicacoes Ltda.,,,
1753,C901,GERTEC Telecomunicacoes Ltda.,PPC900 Pinpad Terminal,Known,
1756,,ENENSYS Technologies,,,
1756,0006,ENENSYS Technologies,DiviPitch,Known,
1759,,"LucidPort Technology, Inc.",,,
1761,,"ASUSTek Computer, Inc. (wrong ID)",,,
1761,0B05,"ASUSTek Computer, Inc. (wrong ID)",802.11n Network Adapter (wrong ID - swapped vendor and device),Known,
1770,,MSI,,,
1770,FF00,MSI,steel series rgb keyboard,Known,
1772,,"System Level Solutions, Inc.",,,
1776,,Arowana,,,
1776,501C,Arowana,300K CMOS Camera,Known,
1777,,"Microscan Systems, Inc.",,,
1777,0003,"Microscan Systems, Inc.",MicroHAWK ID-20,Known,
1781,,Multiple Vendors,,,
1781,07E1,Multiple Vendors,Axium AX-KPC Keypad,Known,
1781,07E2,Multiple Vendors,Axium AX-KPD Keypad,Known,
1781,0938,Multiple Vendors,Iguanaworks USB IR Transceiver,Known,
1781,0941,Multiple Vendors,qNimble Quark,Known,
1781,07E3,Multiple Vendors,Axium AX-400DA Amplifier,Known,
1781,07DF,Multiple Vendors,Axium AX-800DAV Amplifier,Known,
1781,083E,Multiple Vendors,MetaGeek Wi-Spy,Known,
1781,083F,Multiple Vendors,MetaGeek Wi-Spy 2.4x,Known,
1781,0A96,Multiple Vendors,raphnet.net usb_game12,Known,
1781,0A97,Multiple Vendors,raphnet.net SNES mouse adapter,Known,
1781,0A98,Multiple Vendors,raphnet.net USBTenki,Known,
1781,0A99,Multiple Vendors,raphnet.net NES,Known,
1781,0A9A,Multiple Vendors,raphnet.net Gamecube/N64 controller,Known,
1781,0A9B,Multiple Vendors,raphnet.net DB9Joy,Known,
1781,0A9C,Multiple Vendors,raphnet.net Intellivision,Known,
1781,0A9D,Multiple Vendors,raphnet.net 4nes4snes,Known,
1781,0A9E,Multiple Vendors,raphnet.net Megadrive multitap,Known,
1781,0A9F,Multiple Vendors,raphnet.net MultiDB9joy,Known,
1781,0BAD,Multiple Vendors,Mantracourt Load Cell,Known,
1781,0C30,Multiple Vendors,Telldus TellStick,Known,
1781,0C31,Multiple Vendors,Telldus TellStick Duo,Known,
1781,0C9F,Multiple Vendors,USBtiny,Known,
1781,1EEF,Multiple Vendors,OpenAPC SecuKey,Known,
1781,1EF0,Multiple Vendors,E1701 Modular Controller Card,Known,
1781,1EF1,Multiple Vendors,E1701 Modular Controller Card,Known,
1781,1EF2,Multiple Vendors,E1803 Compact Controller Card,Known,
1782,,Spreadtrum Communications Inc.,,,
1782,3D00,Spreadtrum Communications Inc.,F200n mobile phone,Known,
1784,,TopSeed Technology Corp.,,,
1784,0001,TopSeed Technology Corp.,eHome Infrared Transceiver,Known,
1784,0004,TopSeed Technology Corp.,RF Combo Device,Known,
1784,0006,TopSeed Technology Corp.,eHome Infrared Transceiver,Known,
1784,0007,TopSeed Technology Corp.,eHome Infrared Transceiver,Known,
1784,0008,TopSeed Technology Corp.,eHome Infrared Transceiver,Known,
1784,0011,TopSeed Technology Corp.,eHome Infrared Transceiver,Known,
1784,000A,TopSeed Technology Corp.,eHome Infrared Transceiver,Known,
1787,,ATI AIB,,,
1788,,"ShenZhen Litkconn Technology Co., Ltd.",,,
1796,,"Printrex, Inc.",,,
1797,,"JALCO CO., LTD.",,,
1799,,Thales Norway A/S,,,
1799,7051,Thales Norway A/S,Belkin F5D7051 802.11g Adapter v1000 [Broadcom 4320],Known,
1799,8051,Thales Norway A/S,Belkin F5D8051 v2 802.11bgn Wireless Adapter [Marvell 88W8362],Known,
1809,,Advantech,,,
1809,4604,Advantech,USB-4604,Known,
1809,4761,Advantech,USB-4761 Portable Data Acquisition Module,Known,
1822,,Twinhan,,,
1822,3201,Twinhan,VisionDTV USB-Ter/HAMA USB DVB-T device cold,Known,
1822,3202,Twinhan,VisionDTV USB-Ter/HAMA USB DVB-T device warm,Known,
1831,,"Gwo Jinn Industries Co., Ltd.",,,
1832,,"Huizhou Shenghua Industrial Co., Ltd.",,,
1843,,Vaisala,,,
1849,,ASRock Incorporation,,,
1852,,"GYROCOM C&C Co., LTD",,,
1852,7022,"GYROCOM C&C Co., LTD",Fiio E10,Known,
1852,7921,"GYROCOM C&C Co., LTD",Audiotrak ProDigy CUBE,Known,
1852,7922,"GYROCOM C&C Co., LTD",Audiotrak DR.DAC2 DX [GYROCOM C&C],Known,
1854,,Memory Devices Ltd.,,,
1861,,Tech Technology Industrial Company,,,
1862,,Teridian Semiconductor Corp.,,,
1870,,"Nexio Co., Ltd",,,
1870,0001,"Nexio Co., Ltd",iNexio Touchscreen controller,Known,
1871,,Aveo Technology Corp.,,,
1871,0101,Aveo Technology Corp.,UVC camera (Bresser microscope),Known,
1871,0141,Aveo Technology Corp.,Camera,Known,
1871,0D01,Aveo Technology Corp.,USB2.0 Camera,Known,
1873,,Navilock,,,
1873,EE93,Navilock,EasyLogger,Known,
1892,,"Vast Technologies, Inc.",,,
1894,,Topseed,,,
1894,5632,Topseed,Atek Tote Remote,Known,
1894,5641,Topseed,TSAM-004 Presentation Remote,Known,
1897,,Evertop Wire Cable Co.,,,
1901,,GE Healthcare,,,
1901,0015,GE Healthcare,Nemo Tracker,Known,
1908,,GEMBIRD,,,
1908,0102,GEMBIRD,Digital Photo Frame,Known,
1908,0226,GEMBIRD,MicroSD Card Reader/Writer,Known,
1908,1315,GEMBIRD,Digital Photo Frame,Known,
1908,1320,GEMBIRD,DM8261 Flashdisc,Known,
1908,2070,GEMBIRD,Honk HK-5002 USB Speaker,Known,
1908,2220,GEMBIRD,Buildwin Media-Player,Known,
1908,2311,GEMBIRD,Generic UVC 1.00 camera [AppoTech AX2311],Known,
1914,,Alco Digital Devices Limited,,,
1915,,Nordic Semiconductor ASA,,,
1915,0101,Nordic Semiconductor ASA,HP Prime Wireless Kit [FOK65AA] (Flash mode),Known,
1915,2233,Nordic Semiconductor ASA,Linksys WUSB11 v2.8 802.11b Adapter [Atmel AT76C505],Known,
1915,2234,Nordic Semiconductor ASA,Linksys WUSB54G v1 OEM 802.11g Adapter [Intersil ISL3886],Known,
1915,2235,Nordic Semiconductor ASA,Linksys WUSB54GP v1 OEM 802.11g Adapter [Intersil ISL3886],Known,
1915,2236,Nordic Semiconductor ASA,Linksys WUSB11 v3.0 802.11b Adapter [Intersil PRISM 3],Known,
1915,7777,Nordic Semiconductor ASA,Bitcraze Crazyradio (PA) dongle,Known,
1915,000C,Nordic Semiconductor ASA,Wireless Desktop nRF24L01 CX-1766,Known,
1923,,FitLinxx,,,
1923,0002,FitLinxx,Personal SyncPoint,Known,
1926,,NextWindow,,,
1926,0003,NextWindow,1900 HID Touchscreen,Known,
1926,0006,NextWindow,1950 HID Touchscreen,Known,
1926,0064,NextWindow,1950 HID Touchscreen,Known,
1926,0065,NextWindow,1950 HID Touchscreen,Known,
1926,0066,NextWindow,1950 HID Touchscreen,Known,
1926,0067,NextWindow,1950 HID Touchscreen,Known,
1926,0068,NextWindow,1950 HID Touchscreen,Known,
1926,0069,NextWindow,1950 HID Touchscreen,Known,
1926,0071,NextWindow,1950 HID Touchscreen,Known,
1926,0072,NextWindow,1950 HID Touchscreen,Known,
1926,0073,NextWindow,1950 HID Touchscreen,Known,
1926,0074,NextWindow,1950 HID Touchscreen,Known,
1926,0075,NextWindow,1950 HID Touchscreen,Known,
1926,0076,NextWindow,1950 HID Touchscreen,Known,
1926,0077,NextWindow,1950 HID Touchscreen,Known,
1926,0078,NextWindow,1950 HID Touchscreen,Known,
1926,0079,NextWindow,1950 HID Touchscreen,Known,
1926,0080,NextWindow,1950 HID Touchscreen,Known,
1926,0081,NextWindow,1950 HID Touchscreen,Known,
1926,0082,NextWindow,1950 HID Touchscreen,Known,
1926,0083,NextWindow,1950 HID Touchscreen,Known,
1926,0084,NextWindow,1950 HID Touchscreen,Known,
1926,0085,NextWindow,1950 HID Touchscreen,Known,
1926,0086,NextWindow,1950 HID Touchscreen,Known,
1926,0087,NextWindow,1950 HID Touchscreen,Known,
1926,007A,NextWindow,1950 HID Touchscreen,Known,
1926,007E,NextWindow,1950 HID Touchscreen,Known,
1926,007F,NextWindow,1950 HID Touchscreen,Known,
1926,0DBF,NextWindow,HID Touchscreen,Known,
1926,0DC2,NextWindow,HID Touchscreen,Known,
1928,,Proceq SA,,,
1928,0400,Proceq SA,Equotip Piccolo,Known,
1930,,"Shenzhen Xianhe Technology Co., Ltd.",,,
1931,,"Ningbo Broad Telecommunication Co., Ltd.",,,
1934,,Feature Integration Technology Inc. (Fintek),,,
1934,0602,Feature Integration Technology Inc. (Fintek),F71610 or F71612 Consumer Infrared Receiver/Transceiver,Known,
1934,0702,Feature Integration Technology Inc. (Fintek),Integrated Consumer Infrared Receiver/Transceiver,Known,
1934,5168,Feature Integration Technology Inc. (Fintek),F71610A or F71612A Consumer Infrared Receiver/Transceiver,Known,
1935,,Elektron Music Machines,,,
1935,000D,Elektron Music Machines,Elektron Digitakt,Known,
1938,,Meinberg Funkuhren GmbH & Co. KG,,,
1938,0501,Meinberg Funkuhren GmbH & Co. KG,TCR51USB IRIG Time Code Reader,Known,
1938,0502,Meinberg Funkuhren GmbH & Co. KG,TCR600USB IRIG Time Code Reader,Known,
1941,,Dream Link,,,
1941,8021,Dream Link,WH1080 Weather Station / USB Missile Launcher,Known,
1943,,"Sensoray Co., Inc.",,,
1943,2250,"Sensoray Co., Inc.",Model 2250 MPEG and JPEG Capture Card,Known,
1943,2253,"Sensoray Co., Inc.",Model 2253 Audio/Video Codec Card,Known,
1943,2255,"Sensoray Co., Inc.",Model 2255 4 Channel Capture Card,Known,
1943,2257,"Sensoray Co., Inc.",Model 2257 4 Channel Capture Card,Known,
1943,2263,"Sensoray Co., Inc.",Model 2263 UVC HD Audio/Video Codec Card,Known,
1943,A250,"Sensoray Co., Inc.",Model 2250 MPEG and JPEG Capture Card (cold),Known,
1943,A253,"Sensoray Co., Inc.",Model 2253 Audio/Video Codec Card (cold),Known,
1949,,"Lab126, Inc.",,,
1949,0002,"Lab126, Inc.",Amazon Kindle,Known,
1949,0004,"Lab126, Inc.",Amazon Kindle 3/4/Paperwhite,Known,
1949,0006,"Lab126, Inc.",Amazon Kindle Fire,Known,
1949,0008,"Lab126, Inc.","Amazon Kindle Fire HD 8.9""",Known,
1949,0331,"Lab126, Inc.",Kindle Fire HD 8 (2018),Known,
1949,0417,"Lab126, Inc.",Amazon Zukey; clone of Yubikey 4 OTP+U2F,Known,
1949,0800,"Lab126, Inc.",Fire Phone,Known,
1949,000A,"Lab126, Inc.",Amazon Kindle Fire 2nd generation (2012),Known,
1951,,Hyperstone AG,,,
1953,,Ironkey Inc.,,,
1953,0202,Ironkey Inc.,S200 2GB Rev. 1,Known,
1954,,Radiient Technologies,,,
1963,,IK Multimedia,,,
1963,0005,IK Multimedia,iRig KEYS,Known,
1963,0046,IK Multimedia,UNO Synth,Known,
1965,,Uniden Corporation,,,
1965,0016,Uniden Corporation,HomePatrol-1,Known,
1965,0018,Uniden Corporation,UBC125XLT,Known,
1965,001A,Uniden Corporation,BCD436HP Scanner,Known,
1967,,"CASIO HITACHI Mobile Communications Co., Ltd.",,,
1970,,Dane-Elec Corp. USA,,,
1970,0000,Dane-Elec Corp. USA,Z Mate 16GB,Known,
1973,,Spectralink Corporation,,,
1973,0002,Spectralink Corporation,Pivot recovery,Known,
1973,0003,Spectralink Corporation,Pivot Media Transfer Protocol,Known,
1973,0004,Spectralink Corporation,Pivot Media Transfer Protocol,Known,
1975,,"Dongguan Guneetal Wire & Cable Co., Ltd.",,,
1976,,"Chipsbrand Microelectronics (HK) Co., Ltd.",,,
1976,1307,"Chipsbrand Microelectronics (HK) Co., Ltd.",microSD Card Reader,Known,
1976,6025,"Chipsbrand Microelectronics (HK) Co., Ltd.",CBM2090 Flash Drive,Known,
1977,,T-Logic,,,
1977,0111,T-Logic,TL203 MP3 Player and Voice Recorder,Known,
1980,,Storage Appliance Corporation,,,
1980,0808,Storage Appliance Corporation,Clickfree C2 Slimline (527SE),Known,
1989,,Nuconn Technology Corp.,,,
1990,,"Acron Precision Industrial Co., Ltd.",,,
1995,,Trillium Technology Pty. Ltd.,,,
1995,3202,Trillium Technology Pty. Ltd.,REC-ADPT-USB (recorder),Known,
1995,3203,Trillium Technology Pty. Ltd.,REC-A-ADPT-USB (recorder),Known,
1996,,PixeLINK,,,
1996,3010,PixeLINK,Camera Release 4,Known,
1996,3011,PixeLINK,OEM Camera,Known,
1996,3012,PixeLINK,e-ImageData Corp. ScanPro,Known,
1997,,"Shenzhen Riitek Technology Co., Ltd",,,
1997,0409,"Shenzhen Riitek Technology Co., Ltd",wireless mini keyboard with touchpad,Known,
1997,2433,"Shenzhen Riitek Technology Co., Ltd",wireless mini keyboard with touchpad,Known,
2000,,CMX Systems,,,
2000,1F0C,CMX Systems,HP StreamSmart 410 [NW278AA],Known,
2001,,D-Link Corp.,,,
2001,0001,D-Link Corp.,DWL-120 WIRELESS ADAPTER,Known,
2001,0201,D-Link Corp.,DHN-120 10Mb Home Phoneline Adapter,Known,
